,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,truncated,user
0,,,Tue Feb 25 23:31:38 +0000 2020,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FBI', 'name': 'FBI', 'id': 17629860, 'id_str': '17629860', 'indices': [3, 7]}], 'urls': []}",,0,False,,1232448097239724033,1232448097239724033,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,2245,False,"{'created_at': 'Mon Feb 10 15:51:05 +0000 2020', 'id': 1226896376971300865, 'id_str': '1226896376971300865', 'text': 'Wu Zhiyong, Wang Qian, Xu Ke, and Liu Lei face charges of computer fraud, economic espionage, and wire fraud for th… https://t.co/M8J3eBqFuJ', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/M8J3eBqFuJ', 'expanded_url': 'https://twitter.com/i/web/status/1226896376971300865', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'in_reply_to_status_id': 1226895014388813827, 'in_reply_to_status_id_str': '1226895014388813827', 'in_reply_to_user_id': 17629860, 'in_reply_to_user_id_str': '17629860', 'in_reply_to_screen_name': 'FBI', 'user': {'id': 17629860, 'id_str': '17629860', 'name': 'FBI', 'screen_name': 'FBI', 'location': 'Washington, DC', 'description': 'Official Twitter Page of the FBI. Do not report tips here. Submit tips on terrorism or federal crimes at https://t.co/bvLnLbg98y. For emergencies, dial 911.', 'url': 'http://t.co/AuHlihmmIW', 'entities': {'url': {'urls': [{'url': 'http://t.co/AuHlihmmIW', 'expanded_url': 'http://www.fbi.gov/', 'display_url': 'fbi.gov', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'https://t.co/bvLnLbg98y', 'expanded_url': 'http://tips.fbi.gov', 'display_url': 'tips.fbi.gov', 'indices': [105, 128]}]}}, 'protected': False, 'followers_count': 2706291, 'friends_count': 2149, 'listed_count': 15367, 'created_at': 'Tue Nov 25 20:13:53 +0000 2008', 'favourites_count': 5, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 12936, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '00204F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079780911418408961/YXYAye0S_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079780911418408961/YXYAye0S_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/17629860/1400528060', 'profile_link_color': '0F3B7A', 'profile_sidebar_border_color': '365E79', 'profile_sidebar_fill_color': '365E79', 'profile_text_color': '8B858F', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2245, 'favorite_count': 3064, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FBI: Wu Zhiyong, Wang Qian, Xu Ke, and Liu Lei face charges of computer fraud, economic espionage, and wire fraud for their role in one…",False,"{'id': 912821800324747269, 'id_str': '912821800324747269', 'name': 'Cubano libre', 'screen_name': 'Hebplz', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Tue Sep 26 23:30:51 +0000 2017', 'favourites_count': 4, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1224493186275561478/3zWMennW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1224493186275561478/3zWMennW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/912821800324747269/1580777567', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
1,,,Tue Feb 25 23:03:26 +0000 2020,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Janette_Lopez23', 'name': 'jay senju', 'id': 928725150, 'id_str': '928725150', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/QiQY3Vj4nX', 'expanded_url': 'https://twitter.com/i/web/status/1232440999185510400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",,0,False,,1232440999185510400,1232440999185510400,Janette_Lopez23,1.2323959681690296e+18,1232395968169029636,928725150.0,928725150,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,0,False,,"<a href=""https://www.liveworld.com"" rel=""nofollow"">Liveworld Twitter Integration</a>",@Janette_Lopez23 Hi Jay. Preferred Seating tickets are offered to eligible Card products. Can you tell me which U.S… https://t.co/QiQY3Vj4nX,True,"{'id': 62911603, 'id_str': '62911603', 'name': 'Ask Amex', 'screen_name': 'AskAmex', 'location': 'USA - Community Guidelines', 'description': 'Amex Customer Care, at your service! We’re here M-F, 9am-10pm ET. Remember: Please don’t tweet personal information. After hours? Visit https://t.co/mOVXblqhkU', 'url': 'https://t.co/MLO0oaKCXp', 'entities': {'url': {'urls': [{'url': 'https://t.co/MLO0oaKCXp', 'expanded_url': 'http://amex.co/guidelines', 'display_url': 'amex.co/guidelines', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/mOVXblqhkU', 'expanded_url': 'http://amex.co/contactus', 'display_url': 'amex.co/contactus', 'indices': [136, 159]}]}}, 'protected': False, 'followers_count': 106196, 'friends_count': 37, 'listed_count': 713, 'created_at': 'Tue Aug 04 19:59:00 +0000 2009', 'favourites_count': 2, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 596578, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/983810906927792128/QToPQDeT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/983810906927792128/QToPQDeT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/62911603/1398959376', 'profile_link_color': '0072BC', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '808B8E', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
2,,,Tue Feb 25 22:41:25 +0000 2020,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fcapriles', 'name': 'FC', 'id': 31411714, 'id_str': '31411714', 'indices': [0, 10]}], 'urls': [{'url': 'https://t.co/f2QdI7Ajw7', 'expanded_url': 'https://twitter.com/i/web/status/1232435459256537089', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",,0,False,,1232435459256537089,1232435459256537089,fcapriles,1.2324341704098447e+18,1232434170409844736,31411714.0,31411714,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,0,False,,"<a href=""https://www.liveworld.com"" rel=""nofollow"">Liveworld Twitter Integration</a>",@fcapriles Hi. I'll be happy to look into. Can you tell me which U.S. Card product you have? Please do NOT release… https://t.co/f2QdI7Ajw7,True,"{'id': 62911603, 'id_str': '62911603', 'name': 'Ask Amex', 'screen_name': 'AskAmex', 'location': 'USA - Community Guidelines', 'description': 'Amex Customer Care, at your service! We’re here M-F, 9am-10pm ET. Remember: Please don’t tweet personal information. After hours? Visit https://t.co/mOVXblqhkU', 'url': 'https://t.co/MLO0oaKCXp', 'entities': {'url': {'urls': [{'url': 'https://t.co/MLO0oaKCXp', 'expanded_url': 'http://amex.co/guidelines', 'display_url': 'amex.co/guidelines', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/mOVXblqhkU', 'expanded_url': 'http://amex.co/contactus', 'display_url': 'amex.co/contactus', 'indices': [136, 159]}]}}, 'protected': False, 'followers_count': 106196, 'friends_count': 37, 'listed_count': 713, 'created_at': 'Tue Aug 04 19:59:00 +0000 2009', 'favourites_count': 2, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 596578, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/983810906927792128/QToPQDeT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/983810906927792128/QToPQDeT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/62911603/1398959376', 'profile_link_color': '0072BC', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '808B8E', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
3,,,Tue Feb 25 22:13:34 +0000 2020,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FBIPittsburgh', 'name': 'FBI Pittsburgh', 'id': 346088812, 'id_str': '346088812', 'indices': [3, 17]}], 'urls': []}",,0,False,,1232428449517559808,1232428449517559808,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,2,False,"{'created_at': 'Tue Feb 25 17:02:22 +0000 2020', 'id': 1232350133322383362, 'id_str': '1232350133322383362', 'text': ""Cyber Criminals are using fake job listings to target applicants' personally identifiable information or PII. Read… https://t.co/vyfYBWosjT"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vyfYBWosjT', 'expanded_url': 'https://twitter.com/i/web/status/1232350133322383362', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 346088812, 'id_str': '346088812', 'name': 'FBI Pittsburgh', 'screen_name': 'FBIPittsburgh', 'location': 'Pittsburgh, PA', 'description': 'Official Twitter for FBI Pittsburgh. Do not report tips here. Submit tips on terrorism or federal crimes at https://t.co/bvLnLbg98y. For emergencies, dial 911.', 'url': 'https://t.co/vqi9XYeVTx', 'entities': {'url': {'urls': [{'url': 'https://t.co/vqi9XYeVTx', 'expanded_url': 'http://fbi.gov/pittsburgh', 'display_url': 'fbi.gov/pittsburgh', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/bvLnLbg98y', 'expanded_url': 'http://tips.fbi.gov', 'display_url': 'tips.fbi.gov', 'indices': [108, 131]}]}}, 'protected': False, 'followers_count': 8695, 'friends_count': 126, 'listed_count': 211, 'created_at': 'Sun Jul 31 18:13:54 +0000 2011', 'favourites_count': 14, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 4651, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '001F4F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079783879639216129/n_6uXBhD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079783879639216129/n_6uXBhD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/346088812/1402674350', 'profile_link_color': '84ADD2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @FBIPittsburgh: Cyber Criminals are using fake job listings to target applicants' personally identifiable information or PII. Read more…,False,"{'id': 1047094162628128769, 'id_str': '1047094162628128769', 'name': 'Kang WanKuy 부엉이 아마무선 통신기사.', 'screen_name': 'WanKyuKang3', 'location': '🇰🇷 대한민국 경기도 하남시', 'description': '전기,전자,CCTV,통신 계통에 40년 종사, 국가공인 정보통신 자격증,아마무선  통신기사 [ HAM ] Ds2ira.구글 검색창에 Ds2ira 입력하시고, 엔터 하시면 Kang Wankyu 에 블러그가 있습니다. 모든 분들께 가정과 근무하시는 곳에 건강 그리고🍀행운을 기원드립니다.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 272, 'friends_count': 468, 'listed_count': 0, 'created_at': 'Tue Oct 02 12:01:17 +0000 2018', 'favourites_count': 44006, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 36418, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113261196000387072/4jSCPFsQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113261196000387072/4jSCPFsQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1047094162628128769/1543807841', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
4,,,Tue Feb 25 22:02:58 +0000 2020,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/57M4viXZsK', 'expanded_url': 'https://twitter.com/i/web/status/1232425782812672000', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",,1,False,,1232425782812672000,1232425782812672000,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,False,,,,0,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",This is rather ironic - hackers breached the Defense Information Systems Agency (part of the Department of Defense)… https://t.co/57M4viXZsK,True,"{'id': 765649667593908225, 'id_str': '765649667593908225', 'name': 'Linda Liu', 'screen_name': 'seakittea', 'location': 'Silicon Valley, CA', 'description': 'Tweets & RTs about #infosec, #IT, and related topics. @ucirvine @ycombinator alumna. Bay Area/Silicon Valley based. #womenincyber #womeninsecurity', 'url': 'https://t.co/cS77PhsMF6', 'entities': {'url': {'urls': [{'url': 'https://t.co/cS77PhsMF6', 'expanded_url': 'http://info.verkada.com', 'display_url': 'info.verkada.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 24, 'friends_count': 218, 'listed_count': 0, 'created_at': 'Tue Aug 16 20:41:20 +0000 2016', 'favourites_count': 111, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 41, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1228744168064729090/jnXF16a8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1228744168064729090/jnXF16a8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/765649667593908225/1581790414', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
5,,,Tue Feb 25 20:01:53 +0000 2020,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nicoleagallant', 'name': 'Nicole', 'id': 840859760, 'id_str': '840859760', 'indices': [0, 15]}], 'urls': [{'url': 'https://t.co/rhzjKKjZgR', 'expanded_url': 'https://twitter.com/i/web/status/1232395310791454720', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",,1,False,,1232395310791454720,1232395310791454720,nicoleagallant,1.2323930271776645e+18,1232393027177664512,840859760.0,840859760,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,False,,,,0,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@nicoleagallant I have learned a few things which is great.  Also read the AncestryDNA Privacy statements and there… https://t.co/rhzjKKjZgR,True,"{'id': 1833405752, 'id_str': '1833405752', 'name': 'Rob.S.YVR', 'screen_name': 'RobSpicerYVR', 'location': 'Vancouver, British Columbia', 'description': 'Enjoying life in Vancouver after the move from Calgary.\nBe curious.  Be innovative.  Be grateful.\nOpinions are my own.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 724, 'friends_count': 1369, 'listed_count': 4, 'created_at': 'Sun Sep 08 19:21:23 +0000 2013', 'favourites_count': 14723, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8742, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1227630709956739072/80XbictI_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1227630709956739072/80XbictI_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1833405752/1454856588', 'profile_link_color': '000080', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
6,,,Tue Feb 25 20:00:19 +0000 2020,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/C2pexDWS4e', 'expanded_url': 'https://twitter.com/i/web/status/1232394917886005249', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",,1,False,,1232394917886005249,1232394917886005249,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,0,False,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","There are many facets to privacy. 

There’s what you do, and who you are. 

Who you are is your personally identifi… https://t.co/C2pexDWS4e",True,"{'id': 1035925446314078208, 'id_str': '1035925446314078208', 'name': 'Zayd is ThePrivacyTutor', 'screen_name': 'ThePrivacyTutor', 'location': 'bit.ly/whyprivacymatter', 'description': 'I Help You Take Control Of Your Privacy And Data| Take Back Your Privacy and Security Now| Learn why your privacy matters ➡️https://t.co/lH3l85qVlq |', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/lH3l85qVlq', 'expanded_url': 'http://bit.ly/whyprivacymatter', 'display_url': 'bit.ly/whyprivacymatt…', 'indices': [124, 147]}]}}, 'protected': False, 'followers_count': 1574, 'friends_count': 88, 'listed_count': 17, 'created_at': 'Sat Sep 01 16:20:47 +0000 2018', 'favourites_count': 546, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3571, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218226872196136961/jAQolY81_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218226872196136961/jAQolY81_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1035925446314078208/1575125084', 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
7,,,Tue Feb 25 18:03:13 +0000 2020,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FBIPittsburgh', 'name': 'FBI Pittsburgh', 'id': 346088812, 'id_str': '346088812', 'indices': [3, 17]}], 'urls': []}",,0,False,,1232365446843830272,1232365446843830272,,,,,,False,en,"{'iso_language_code': 'en', 'result_type': 'recent'}",,,,,,2,False,"{'created_at': 'Tue Feb 25 17:02:22 +0000 2020', 'id': 1232350133322383362, 'id_str': '1232350133322383362', 'text': ""Cyber Criminals are using fake job listings to target applicants' personally identifiable information or PII. Read… https://t.co/vyfYBWosjT"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vyfYBWosjT', 'expanded_url': 'https://twitter.com/i/web/status/1232350133322383362', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 346088812, 'id_str': '346088812', 'name': 'FBI Pittsburgh', 'screen_name': 'FBIPittsburgh', 'location': 'Pittsburgh, PA', 'description': 'Official Twitter for FBI Pittsburgh. Do not report tips here. Submit tips on terrorism or federal crimes at https://t.co/bvLnLbg98y. For emergencies, dial 911.', 'url': 'https://t.co/vqi9XYeVTx', 'entities': {'url': {'urls': [{'url': 'https://t.co/vqi9XYeVTx', 'expanded_url': 'http://fbi.gov/pittsburgh', 'display_url': 'fbi.gov/pittsburgh', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/bvLnLbg98y', 'expanded_url': 'http://tips.fbi.gov', 'display_url': 'tips.fbi.gov', 'indices': [108, 131]}]}}, 'protected': False, 'followers_count': 8695, 'friends_count': 126, 'listed_count': 211, 'created_at': 'Sun Jul 31 18:13:54 +0000 2011', 'favourites_count': 14, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 4651, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '001F4F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079783879639216129/n_6uXBhD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079783879639216129/n_6uXBhD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/346088812/1402674350', 'profile_link_color': '84ADD2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @FBIPittsburgh: Cyber Criminals are using fake job listings to target applicants' personally identifiable information or PII. Read more…,False,"{'id': 144648001, 'id_str': '144648001', 'name': 'Annette Dashofy', 'screen_name': 'Annette_Dashofy', 'location': 'Pittsburgh PA', 'description': 'USA Today best-selling author of the 5-time Agatha Award-nominated Zoe Chambers mystery series. Slave to 1 very spoiled cat.', 'url': 'https://t.co/dZScgrfRe9', 'entities': {'url': {'urls': [{'url': 'https://t.co/dZScgrfRe9', 'expanded_url': 'http://www.annettedashofy.com', 'display_url': 'annettedashofy.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1884, 'friends_count': 1071, 'listed_count': 117, 'created_at': 'Sun May 16 23:02:25 +0000 2010', 'favourites_count': 4935, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9887, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '3E64C2', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1146346619207598080/RAuPIFQv_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1146346619207598080/RAuPIFQv_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/144648001/1579730821', 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '1A4D6E', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}"
